"도형번호","지형지물부호","관리번호","관리부서","CCTV구분","CCTV관리번호","개소명","행정읍면동","법정읍면동","법정읍면동리","번지","통신망","카메라 구분","위도(degree)","경도(degree)","X좌표","Y좌표","카메라 수","동/서","비고"
2367,AE134,2001,스마트도시과,CTV001,하길-02018,하길리211-10-고정,"41590259","41590259","4159025926","211-10",KT, ,"37.119917","126.910167","192016.388345326","502324.973546503","1",CTM002, 
2368,AE134,2002,스마트도시과,CTV001,하길-02019,하길리253-6-고정,"41590259","41590259","4159025926","253-6",KT, ,"37.110859","126.913122","192278.11118488","501319.495918565","1",CTM002, 
2369,AE134,2003,스마트도시과,CTV001,하길-02020,하길리1412-12-고정,"41590259","41590259","4159025926","1412-12",자가망, ,"37.084548","126.913815","192337.030623932","498399.435762638","1",CTM002, 
2370,AE134,2006,스마트도시과,CTV001,하길-02023,하길리402-고정,"41590259","41590259","4159025926","402",KT, ,"37.109133","126.914628","192411.769049844","501127.801316685","1",CTM002, 
2371,AE134,2007,스마트도시과,CTV001,하길-02024,하길리288-1-고정,"41590259","41590259","4159025926","288-1",KT, ,"37.108755","126.908296","191848.8863555","501086.40902603","1",CTM002, 
2372,AE134,2008,스마트도시과,CTV001,하길-02025,하길리437-6-고정,"41590259","41590259","4159025926","437-6",KT, ,"37.107911","126.920459","192929.975478257","500991.711871986","1",CTM002, 
2373,AE134,2019,스마트도시과,CTV001,하길-02036,하길리666-고정,"41590259","41590259","4159025926","666",자가망, ,"37.101609","126.91504","192447.642417616","500292.757575885","1",CTM002, 
2375,AE134,2306,스마트도시과,CTV001,하길-02326,하길공원,"41590259","41590259","4159025926","1409-1",자가망, ,"37.088945","126.911702","192149.575263651","498887.5731976","1",CTM002, 
2376,AE134,2378,스마트도시과,CTV001,하길-02398,하길고등학교,"41590259","41590259","4159025926","1488",향남2자가망, ,"37.112351","126.910374","192034.001096049","501485.29364883","4",CTM002, 
2377,AE134,2970,스마트도시과,CTV001,하길-02999,하늘교-02,"41590259","41590259","4159025926","1483",향남2자가망, ,"37.119217","126.915183","192462.129087327","502246.840565171","1",CTM002, 
2378,AE134,2971,스마트도시과,CTV001,하길-03000,하늘교-01,"41590259","41590259","4159025926","1483",향남2자가망, ,"37.11895","126.915083","192453.21536426","502217.253866857","1",CTM002, 
2379,AE134,2974,스마트도시과,CTV001,하길-03003,저류조-1,"41590259","41590259","4159025926","1478",향남2자가망, ,"37.117946","126.907824","191807.949532406","502106.431731988","1",CTM002, 
2380,AE134,2980,스마트도시과,CTV001,하길-03009,봉화교-02,"41590259","41590259","4159025926","1491",향남2자가망, ,"37.094595","126.924973","193330.002844747","499513.559273115","1",CTM002, 
2381,AE134,2981,스마트도시과,CTV001,하길-03010,봉화교-01,"41590259","41590259","4159025926","1491",향남2자가망, ,"37.094595","126.924973","193330.002844747","499513.559273115","1",CTM002, 
2382,AE134,2982,스마트도시과,CTV001,하길-03011,우리빌앞,"41590259","41590259","4159025926","1440",향남2자가망, ,"37.120654","126.911033","192093.427902683","502406.693287515","4",CTM002, 
2383,AE134,2983,스마트도시과,CTV001,하길-03012,행복이가득한집앞,"41590259","41590259","4159025926","1441-1",향남2자가망, ,"37.120666","126.911924","192172.613074548","502407.951216006","3",CTM002, 
2384,AE134,2984,스마트도시과,CTV001,하길-03013,여우재앞,"41590259","41590259","4159025926","1443",향남2자가망, ,"37.119931","126.911711","192153.607728962","502326.398546442","4",CTM002, 
2385,AE134,2985,스마트도시과,CTV001,하길-03014,사랑빌앞,"41590259","41590259","4159025926","1439-5",향남2자가망, ,"37.12007","126.910354","192033.023390319","502341.937767312","3",CTM002, 
2386,AE134,2986,스마트도시과,CTV001,하길-03015,하길초교정문,"41590259","41590259","4159025926","1-9",향남2자가망, ,"37.115623","126.905037","191559.999767332","501848.869586094","4",CTM002, 
2387,AE134,2987,스마트도시과,CTV001,하길-03016,하길초교후문,"41590259","41590259","4159025926","1-9",향남2자가망, ,"37.116211","126.903792","191449.414339653","501914.237134364","3",CTM002, 
2388,AE134,2988,스마트도시과,CTV001,하길-03017,하길리23-12앞삼거리,"41590259","41590259","4159025926","1512",향남2자가망, ,"37.117312","126.905839","191631.464806208","502036.243594973","4",CTM002, 
2389,AE134,2989,스마트도시과,CTV001,하길-03018,가온누리앞,"41590259","41590259","4159025926","1441-8",향남2자가망, ,"37.119093","126.910774","192070.247539208","502233.475222088","4",CTM002, 
2390,AE134,2990,스마트도시과,CTV001,하길-03019,센트럴프라자앞,"41590259","41590259","4159025926","1485-2",향남2자가망, ,"37.11637","126.910614","192055.743408493","501931.29036481","3",CTM002, 
2392,AE134,2992,스마트도시과,CTV001,하길-03021,테라스뷰앞,"41590259","41590259","4159025926","1467-4",향남2자가망, ,"37.11617","126.91216","192193.124966001","501908.966160183","5",CTM002, 
2393,AE134,2993,스마트도시과,CTV001,하길-03022,스카이프라자앞,"41590259","41590259","4159025926","1466-3",향남2자가망, ,"37.116737","126.912944","192262.852605578","501971.794281894","3",CTM002, 
2394,AE134,2994,스마트도시과,CTV001,하길-03023,하길리1460육교옆,"41590259","41590259","4159025926","1483",향남2자가망, ,"37.118955","126.915246","192467.672509811","502217.79584887","4",CTM002, 
1711,AE134,623,스마트도시과,CTV001,와우-00630,와우리220-31-고정,"41590253","41590253","4159025325","220-31",KT, ,"37.213757","126.97093","197419.692080775","512735.972543014","1",CTM002, 
1712,AE134,639,스마트도시과,CTV001,와우-00648,GS마트뒤삼거리,"41590253","41590253","4159025325","37-6",KT, ,"37.212983","126.976521","197915.947363573","512649.946207188","1",CTM002, 
1713,AE134,654,스마트도시과,CTV001,와우-00663,센스크린,"41590253","41590253","4159025325","42-42",KT, ,"37.21294","126.980916","198306.076623884","512645.130753407","1",CTM002, 
1714,AE134,2214,스마트도시과,CTV001,기배-02232,다솜유치원,"41590560","41590253","4159025325","465-33",자가망, ,"37.218605","126.978362","198079.475552492","513273.868578128","1",CTM001, 
1715,AE134,2234,스마트도시과,CTV001,와우-02253,와우초등학교,"41590253","41590253","4159025325","213-111",자가망, ,"37.218444","126.972433","197553.288088524","513256.181570665","3",CTM002, 
1716,AE134,2276,스마트도시과,CTV001,와우-02295,효행초등학교,"41590253","41590253","4159025325","592",KT, ,"37.216227","126.967388","197105.37591081","513010.302862699","3",CTM002, 
1717,AE134,2302,스마트도시과,CTV001,와우-02321,해오름공원,"41590253","41590253","4159025325","217-1",KT, ,"37.216379","126.970008","197337.910253316","513027.014229977","1",CTM002, 
1718,AE134,2328,스마트도시과,CTV001,와우-02348,와우남촌공원,"41590253","41590253","4159025325","52-11",자가망, ,"37.216935","126.976765","197937.68644891","513088.618152074","1",CTM002, 
1719,AE134,2361,스마트도시과,CTV001,와우-02381,봉담아이파크어린이공원,"41590253","41590253","4159025325","590-1",KT, ,"37.212165","126.972121","197525.346625261","512559.291292678","3",CTM002, 
1721,AE134,3099,스마트도시과,CTV001,와우-03134,와우고개,"41590253","41590253","4159025325","213-130",자가망, ,"37.217317","126.970367","197369.8131479","513131.101349175","1",CTM002, 
1722,AE134,3460,스마트도시과,CTV001,와우-03504,봉담아이파크정문,"41590253","41590253","4159025325","590",KT, ,"37.213137","126.969164","197262.88959622","512667.302274155","3",CTM002, 
1723,AE134,3603,스마트도시과,CTV001,와우-3617,와우리211-74-검지(20차),"41590253","41590253","4159025325","211-74",자가망, ,"37.216269","126.972636","197571.191526284","513014.780011957","3",CTM002, 
1724,AE134,4008,스마트도시과,CTV001,와우-04024,와우리220-70-검지(23차),"41590253","41590253","4159025325","220-70",KT, ,"37.216208","126.968941","197243.225912408","513008.125687502","2",CTM002, 
1725,AE134,4014,스마트도시과,CTV001,와우-04030,와우리214-1-검지(23차),"41590253","41590253","4159025325","214-1",KT, ,"37.216556","126.971272","197450.160604743","513046.623204107","2",CTM002, 
1726,AE134,4114,스마트도시과,CTV001,와우-04128,와우리44-49(24차),"41590253","41590253","4159025325","44-49",kt, ,"37.214858","126.979977","198222.720038768","512857.955294891","4",CTM002, 
1728,AE134,506,스마트도시과,CTV001,분천-00512,방죽골가든삼거리,"41590253","41590253","4159025327","167-26",자가망, ,"37.198186","126.970406","197372.596734779","511007.893856434","3",CTM002, 
1729,AE134,528,스마트도시과,CTV001,수기-00534,수기초교정문,"41590253","41590253","4159025326","1-81",자가망, ,"37.202518","126.981176","198328.889665429","511488.487619157","4",CTM002, 
1730,AE134,534,스마트도시과,CTV001,수기-00540,수기초입구공구상가앞삼거리,"41590253","41590253","4159025326","10-20",자가망, ,"37.199946","126.980993","198312.568812715","511202.991164706","1",CTM002, 
1731,AE134,541,스마트도시과,CTV001,수기-00547,오궁하이츠빌앞,"41590253","41590253","4159025326","1-112",자가망, ,"37.204317","126.979933","198218.623021734","511688.117810388","2",CTM002, 
1732,AE134,551,스마트도시과,CTV001,수기-00557,수기리아랫말버스정류장,"41590253","41590253","4159025326","20-12",자가망, ,"37.199046","126.977977","198044.773217635","511103.165884497","3",CTM002, 
1733,AE134,580,스마트도시과,CTV001,수기-00587,주영원룸앞삼거리,"41590253","41590253","4159025326","1-175",자가망, ,"37.20547","126.981035","198316.453937892","511816.13183034","1",CTM002, 
1734,AE134,596,스마트도시과,CTV001,수기-00603,수기리34-7,"41590253","41590253","4159025326","34-7",자가망, ,"37.202211","126.978722","198111.010305516","511454.506810475","1",CTM002, 
1735,AE134,640,스마트도시과,CTV001,수기-00649,수기초후문,"41590253","41590253","4159025326","26-7",KT, ,"37.201227","126.979303","198162.582702824","511345.2119702","1",CTM002, 
1736,AE134,641,스마트도시과,CTV001,수기-00650,수기리59-12,"41590253","41590253","4159025326","59-12",KT, ,"37.19955","126.976503","197913.99592752","511159.161878345","1",CTM002, 
1737,AE134,650,스마트도시과,CTV001,수기-00659,루키당구장,"41590253","41590253","4159025326","1-58",KT, ,"37.205696","126.980049","198228.958822399","511841.15171101","1",CTM002, 
1739,AE134,2231,스마트도시과,CTV001,수기-02250,수기초등학교,"41590253","41590253","4159025326","1-72",자가망, ,"37.202969","126.981237","198334.305972099","511538.516983479","4",CTM002, 
1740,AE134,3491,스마트도시과,CTV001,수기-03535,수기리113-3,"41590253","41590253","4159025326","113-3",KT, ,"37.202038","126.973338","197633.020338659","511435.349133253","5",CTM002, 
1741,AE134,3492,스마트도시과,CTV001,수기-03536,수기리194-4,"41590253","41590253","4159025326","194-3",KT, ,"37.200904","126.974604","197745.412034723","511309.433131633","4",CTM002, 
1742,AE134,3619,스마트도시과,CTV001,수기-3633,수기리1-115-검지(20차),"41590253","41590253","4159025326","1-115",자가망, ,"37.203856","126.97951","198180.995905328","511636.967100718","2",CTM002, 
1743,AE134,3620,스마트도시과,CTV001,수기-3634,수기리1-95-어안(20차),"41590253","41590253","4159025326","1-95",자가망, ,"37.206394","126.980189","198241.367511985","511918.691891744","1",CTM002, 
1744,AE134,3621,스마트도시과,CTV001,수기-3635,수기리36-4-검지(20차),"41590253","41590253","4159025326","36-4",자가망, ,"37.200762","126.977465","197999.37248724","511293.665034813","1",CTM002, 
1745,AE134,3622,스마트도시과,CTV001,수기-3636,수기리1-46-어안(20차),"41590253","41590253","4159025326","1-46",자가망, ,"37.204329","126.982009","198402.904064349","511689.427379152","1",CTM002, 
1746,AE134,3624,스마트도시과,CTV001,수기-3638,수기리1-172-회전(20차),"41590253","41590253","4159025326","1-172",자가망, ,"37.206023","126.979512","198181.260978465","511877.541628579","4",CTM002, 
1747,AE134,3625,스마트도시과,CTV001,수기-3639,수기리11-49-검지(20차),"41590253","41590253","4159025326","11-49",자가망, ,"37.197475","126.981521","198359.407927725","510928.835705642","3",CTM002, 
1748,AE134,4012,스마트도시과,CTV001,수기-04028,수기리1-86-검지(23차),"41590253","41590253","4159025326","1-86",KT, ,"37.205107","126.97975","198202.366722639","511775.811443198","2",CTM002, 
1749,AE134,515,스마트도시과,CTV001,분천-00521,봉담성당입구-검지,"41590253","41590253","4159025327","11-5",자가망, ,"37.210876","126.956276","196118.792334589","512416.745293037","2",CTM002, 
1750,AE134,542,스마트도시과,CTV001,분천-00548,이화유치원,"41590253","41590253","4159025327","64-5",자가망, ,"37.209632","126.960066","196455.20775186","512278.546734334","3",CTM002, 
1751,AE134,564,스마트도시과,CTV001,분천-00571,해솔어린이집입구,"41590253","41590253","4159025327","3-16",자가망, ,"37.212784","126.955512","196051.146160609","512628.618557995","1",CTM002, 
1752,AE134,582,스마트도시과,CTV001,분천-00589,은성정밀앞,"41590253","41590253","4159025327","46-1",자가망, ,"37.208464","126.959262","196383.797793979","512148.98836944","3",CTM002, 
1753,AE134,605,스마트도시과,CTV001,분천-00612,분천리30-2잡-고정,"41590253","41590253","4159025327","30-2",KT, ,"37.210582","126.958283","196297.009748757","512384.058531421","1",CTM002, 
505,AE134,4317,스마트도시과,CTV001,기안-04332,기안동475-381-검지,"41590560","41590124","4159012400","475-381",KT, ,"37.222959","126.98516","198682.898171737","513756.956001879","3",CTM001, 
506,AE134,4366,스마트도시과,CTV001,기안-04376,기안동189-1(기안-04376),"41590560","41590124","4159012400","189-1",KT, ,"37.227718","126.983917","198572.705747102","514285.170025592","4",CTM001, 
507,AE134,4389,스마트도시과,CTV001,기안-04406,기배역사공원1(기안-04406),"41590560","41590124","4159012400","457-543",KT, ,"37.215069","126.983891","198570.159618101","512881.36166229","3",CTM001, 
508,AE134,4390,스마트도시과,CTV001,기안-04407,기배역사공원2-검지(기안-04407),"41590560","41590124","4159012400","457-543",KT, ,"37.215232","126.984082","198587.115883577","512899.448810428","3",CTM001, 
509,AE134,4391,스마트도시과,CTV001,기안-04408,기배역사공원3-검지(기안-04408),"41590560","41590124","4159012400","457-543",KT, ,"37.215464","126.984277","198604.428386936","512925.193670592","3",CTM001, 
510,AE134,4503,스마트도시과,CTV001,기안-04520,기안동336-검지,"41590560","41590124","4159012400","336",KT, ,"37.226817","126.971917","197507.700204067","514185.386656837","1",CTM001, 
511,AE134,2097,스마트도시과,CTV001,송산(동)-02115,송산동195-4,"41590570","41590125","4159012500","195-4",자가망, ,"37.211008","127.004337","200385.009748638","512430.563567729","3",CTM001, 
512,AE134,2098,스마트도시과,CTV001,송산(동)-02116,송산동195-6,"41590570","41590125","4159012500","195-1",자가망, ,"37.210484","127.004781","200424.424390015","512372.377813424","3",CTM001, 
513,AE134,2099,스마트도시과,CTV001,송산(동)-02117,송산동189,"41590570","41590125","4159012500","192-40",자가망, ,"37.211593","127.003983","200353.584175049","512495.442035154","3",CTM001, 
514,AE134,2100,스마트도시과,CTV001,화산-02118,굿모닝아파트앞사거리,"41590570","41590125","4159012500","97-138",자가망, ,"37.205936","127.022417","201990.007096061","511867.869521967","5",CTM001, 
515,AE134,2103,스마트도시과,CTV001,화산-02121,솔뫼한승미메이드104동뒤삼거리,"41590570","41590125","4159012500","164-11",자가망, ,"37.208833","127.013414","201190.755877983","512189.209717426","4",CTM001, 
516,AE134,2104,스마트도시과,CTV001,송산(동)-02122,송산동-산2-1,"41590570","41590125","4159012500",산2-1,자가망, ,"37.21073","127.006251","200554.899314792","512399.664686043","3",CTM001, 
518,AE134,2109,스마트도시과,CTV001,화산-02127,송산3통마을회관앞,"41590570","41590125","4159012500","108-19",자가망, ,"37.208402","127.018613","201652.24164162","512141.532349185","3",CTM001, 
519,AE134,2111,스마트도시과,CTV001,송산(동)-02129,송산동195-8,"41590570","41590125","4159012500","198-30",자가망, ,"37.21061","127.005558","200493.350148802","512386.343058725","4",CTM001, 
520,AE134,2114,스마트도시과,CTV001,송산(동)-02132,송산동현대아파트앞삼거리,"41590570","41590125","4159012500","113-11",자가망, ,"37.207683","127.021193","201881.27246918","512061.70703622","3",CTM001, 
521,AE134,2118,스마트도시과,CTV001,화산-02136,안녕초교,"41590570","41590125","4159012500","202-169",자가망, ,"37.206609","127.009179","200814.777775841","511942.36413978","5",CTM001, 
522,AE134,2119,스마트도시과,CTV001,화산-02137,안용중학교,"41590570","41590125","4159012500","97-7",자가망, ,"37.205574","127.020687","201836.424200027","511827.69257659","3",CTM001, 
523,AE134,2120,스마트도시과,CTV001,화산-02138,예랑유치원입구,"41590570","41590125","4159012500","214-25",자가망, ,"37.209523","127.014754","201309.683727131","512265.804679664","1",CTM001, 
524,AE134,2121,스마트도시과,CTV001,송산(동)-02139,에이스방화문앞,"41590570","41590125","4159012500","125-20",자가망, ,"37.215979","127.01772","201572.805526163","512982.402723584","3",CTM001, 
525,AE134,2122,스마트도시과,CTV001,화산-02140,용주사주차장,"41590570","41590125","4159012500","198-15",자가망, ,"37.210153","127.005598","200496.921522073","512335.613584242","5",CTM001, 
526,AE134,2124,스마트도시과,CTV001,화산-02142,화산동삼신빌딩삼거리,"41590570","41590125","4159012500","165-15",자가망, ,"37.209578","127.011672","201036.041422002","512271.959290624","3",CTM001, 
527,AE134,2125,스마트도시과,CTV001,화산-02143,화산초교뒤사거리,"41590570","41590125","4159012500","135-283",자가망, ,"37.21203","127.013761","201221.462337132","512544.011177239","3",CTM001, 
528,AE134,2127,스마트도시과,CTV001,송산(동)-02145,화산동주민센터(구동탄파출소),"41590570","41590125","4159012500","158-127",자가망, ,"37.206489","127.014085","201250.313246164","511929.155313857","1",CTM001, 
529,AE134,2133,스마트도시과,CTV001,송산(동)-02151,송산감리교회앞삼거리,"41590570","41590125","4159012500","155-111",자가망, ,"37.207746","127.016347","201451.105582199","512068.591461094","3",CTM001, 
530,AE134,2134,스마트도시과,CTV001,화산-02152,은아유치원정문,"41590570","41590125","4159012500","98-58",자가망, ,"37.206477","127.018652","201655.745668563","511927.826984792","1",CTM001, 
531,AE134,2136,스마트도시과,CTV001,송산(동)-02154,화산동병점온천삼거리(22차),"41590570","41590125","4159012500","100-2",자가망, ,"37.208055","127.017805","201580.47983592","512102.95246782","4",CTM001, 
532,AE134,2137,스마트도시과,CTV001,화산-02155,화산동214-25,"41590570","41590125","4159012500","214-25",자가망, ,"37.209554","127.015853","201407.246783466","512269.28306369","4",CTM001, 
534,AE134,2142,스마트도시과,CTV001,송산(동)-02160,현대홈타운,"41590570","41590125","4159012500","168-118",자가망, ,"37.207537","127.01062","200942.684167916","512045.379459611","3",CTM001, 
535,AE134,2143,스마트도시과,CTV001,송산(동)-02161,송산동158-164,"41590570","41590125","4159012500","158-164",자가망, ,"37.208362","127.012518","201111.182587559","512136.915415666","1",CTM001, 
537,AE134,2162,스마트도시과,CTV001,송산(동)-02180,송산동산6-43,"41590570","41590125","4159012500",산6-43,KT, ,"37.211902","127.010709","200950.592009674","512529.781647022","1",CTM001, 
538,AE134,2174,스마트도시과,CTV001,송산(동)-02192,송산동119-52,"41590570","41590125","4159012500","119-52",자가망, ,"37.211003","127.018557","201647.249597321","512430.172269694","1",CTM001, 
539,AE134,2175,스마트도시과,CTV001,송산(동)-02193,송산동214-25,"41590570","41590125","4159012500","214-25",자가망, ,"37.209511","127.016629","201476.068523201","512264.53375115","1",CTM001, 
540,AE134,2194,스마트도시과,CTV001,송산(동)-02212,송산동98-2고정,"41590570","41590125","4159012500","98-2",자가망, ,"37.20588","127.018819","201670.610108684","511861.618351276","1",CTM001, 
541,AE134,2195,스마트도시과,CTV001,송산(동)-02213,송산동158-6-고정,"41590570","41590125","4159012500","158-6",KT, ,"37.207708","127.01287","201142.465479482","512064.37096882","1",CTM001, 
542,AE134,2197,스마트도시과,CTV001,송산(동)-02215,삼신빌딩,"41590570","41590125","4159012500","174-14",KT, ,"37.209704","127.011397","201011.646631237","512285.928901498","1",CTM001, 
543,AE134,2239,스마트도시과,CTV001,송산(동)-02258,화산초등학교,"41590570","41590125","4159012500","146-1",자가망, ,"37.210977","127.013318","201182.191862361","512427.13082786","3",CTM001, 
544,AE134,2370,스마트도시과,CTV001,송산(동)-02390,현충탑1,"41590570","41590125","4159012500","96-2",자가망, ,"37.20564","127.021359","201896.06810285","511835.008392895","3",CTM001, 
545,AE134,2371,스마트도시과,CTV001,송산(동)-02391,현충탑2,"41590570","41590125","4159012500","96-2",자가망, ,"37.205745","127.021864","201940.894966122","511846.671675464","3",CTM001, 
546,AE134,2372,스마트도시과,CTV001,송산(동)-02392,현충탑3,"41590570","41590125","4159012500","96-2",자가망, ,"37.206279","127.022199","201970.61945623","511905.942716124","3",CTM001, 
1117,AE134,3248,스마트도시과,CTV001,영천-03286,영천동506-1,"41590590","41590131","4159013100","506-1",동탄2자가망, ,"37.211879","127.10128","208990.009591713","512532.030543698","5",CTM001, 
1118,AE134,3249,스마트도시과,CTV001,영천-03287,영천동98-4,"41590590","41590131","4159013100","98-4",동탄2자가망, ,"37.2138","127.101826","209038.229718933","512745.240555998","3",CTM001, 
1119,AE134,3251,스마트도시과,CTV001,영천-03289,영천동79-5[1],"41590590","41590131","4159013100","79-5",동탄2자가망, ,"37.216354","127.106709","209471.379949611","513029.140556591","3",CTM001, 
1121,AE134,3253,스마트도시과,CTV001,영천-03291,영천동533-1,"41590590","41590131","4159013100","533-1",동탄2자가망, ,"37.209744","127.104572","209282.470252201","512295.330031699","3",CTM001, 
1122,AE134,3254,스마트도시과,CTV001,영천-03292,영천동50-4,"41590590","41590131","4159013100","50-4",동탄2자가망, ,"37.218718","127.107337","209526.800161192","513291.569972765","3",CTM001, 
1123,AE134,3255,스마트도시과,CTV001,영천-03293,영천동79-5[2],"41590590","41590131","4159013100","79-5",동탄2자가망, ,"37.21694","127.107448","209536.925604513","513094.266687975","5",CTM001, 
1124,AE134,3256,스마트도시과,CTV001,영천-03294,영천동37-30,"41590590","41590131","4159013100","37-30",동탄2자가망, ,"37.216961","127.109269","209698.469911436","513096.799851258","3",CTM001, 
1125,AE134,3257,스마트도시과,CTV001,영천-03296,영천동651-1378,"41590590","41590131","4159013100","651-1378",동탄2자가망, ,"37.212928","127.111539","209900.549852355","512649.43987949","3",CTM001, 
1126,AE134,3258,스마트도시과,CTV001,영천-03297,영천동651-1374,"41590590","41590131","4159013100","651-1374",동탄2자가망, ,"37.211808","127.111647","209910.259662457","512525.140560149","4",CTM001, 
1127,AE134,3260,스마트도시과,CTV001,영천-03301,영천동651-570,"41590590","41590131","4159013100","651-570",동탄2자가망, ,"37.216897","127.113188","210046.370450006","513090.142125424","3",CTM001, 
1128,AE134,3261,스마트도시과,CTV001,영천-03303,영천동산21-1,"41590590","41590131","4159013100",산21-1,동탄2자가망, ,"37.212063","127.097455","208650.440102568","512552.090600373","4",CTM001, 
1129,AE134,3970,스마트도시과,CTV001,영천-03986,영내지하보도(북)1-검지,"41590590","41590131","4159013100","102-2",동탄2자가망, ,"37.215775","127.097021","208611.499999891","512964.000102164","2",CTM001, 
1130,AE134,3971,스마트도시과,CTV001,영천-03987,영내지하보도(남)1-검지,"41590590","41590131","4159013100",산20-14,동탄2자가망, ,"37.215775","127.097021","208611.499999891","512964.000102164","2",CTM001, 
1131,AE134,3972,스마트도시과,CTV001,영천-03988,영천지하보도(북)1-검지,"41590590","41590131","4159013100","388-24",동탄2자가망, ,"37.209527","127.096331","208550.999999923","512270.500102163","3",CTM001, 
1132,AE134,3973,스마트도시과,CTV001,영천-03989,영천지하보도(남)1-검지,"41590590","41590131","4159013100","388-18",동탄2자가망, ,"37.209193","127.096409","208557.999999881","512233.500102169","3",CTM001, 
1133,AE134,4323,스마트도시과,CTV001,영천-04341,영천동539-10,"41590590","41590131","4159013100","539-10",동탄3자가망, ,"37.210678","127.103627","209198.499999902","512399.000102162","3",CTM001, 
1134,AE134,4327,스마트도시과,CTV001,영천-04345,영천동524-5,"41590590","41590131","4159013100","524-5",동탄3자가망, ,"37.210282","127.106181","209425.249999915","512355.25010216","4",CTM001, 
1135,AE134,4328,스마트도시과,CTV001,영천-04346,영천동617,"41590590","41590131","4159013100","617",동탄3자가망, ,"37.211268","127.106554","209458.249999907","512464.750102171","4",CTM001, 
1136,AE134,4329,스마트도시과,CTV001,영천-04347,영천동624,"41590590","41590131","4159013100","624",동탄3자가망, ,"37.212569","127.108099","209595.24999987","512609.250102164","5",CTM001, 
1138,AE134,4331,스마트도시과,CTV001,영천-04349,영천동612[2],"41590590","41590131","4159013100","612",동탄3자가망, ,"37.210452","127.107837","209572.249999913","512374.250102161","5",CTM001, 
1139,AE134,4332,스마트도시과,CTV001,영천-04350,영천동540-1,"41590590","41590131","4159013100","540-1",동탄3자가망, ,"37.209723","127.106631","209465.249999867","512293.25010217","4",CTM001, 
1140,AE134,4343,스마트도시과,CTV001,영천-04360,동탄선납공원지상육교(EV)1,"41590590","41590131","4159013100","608-8",동탄2자가망, ,"37.208981","127.106999","209497.999999891","512211.000102169","2",CTM001, 
1141,AE134,4344,스마트도시과,CTV001,영천-4361,경부횡단6번지하보도(EV)1,"41590590","41590131","4159013100","103-4",동탄2자가망, ,"37.215459","127.097375","208642.999999921","512929.000102162","1",CTM001, 
1142,AE134,4369,스마트도시과,CTV001,영천-04379,무봉유치원(영천-04379),"41590590","41590131","4159013100","740-11",동탄2자가망, ,"37.203615","127.123343","210949.624228076","511617.18350858","5",CTM001, 
1143,AE134,4521,스마트도시과,CTV001,영천-04538,유아숲[5],"41590590","41590131","4159013100","612",동탄1자가망, ,"37.217714","127.095594","208484.697135818","513179.120347166","1",CTM001, 
1144,AE134,4522,스마트도시과,CTV001,영천-04539,유아숲[6],"41590590","41590131","4159013100","612",동탄1자가망, ,"37.217714","127.095594","208484.697135818","513179.120347166","1",CTM001, 
1145,AE134,181,스마트도시과,CTV001,중-00182,중리145,"41590590","41590132","4159013200","145",KT, ,"37.208294","127.148718","213201.471659668","512139.744655327","1",CTM001, 
1146,AE134,184,스마트도시과,CTV001,중-00185,기흥CC입구삼거리,"41590590","41590132","4159013200","842",KT, ,"37.203226","127.134061","211901.154181871","511575.348376064","3",CTM001, 
1147,AE134,186,스마트도시과,CTV001,중-00187,메이플타운,"41590590","41590132","4159013200","833-212",KT, ,"37.206256","127.142242","212626.956287366","511912.62595948","3",CTM001, 
1148,AE134,188,스마트도시과,CTV001,중-00189,만의사버스정류장,"41590590","41590132","4159013200","235-1",KT, ,"37.204777","127.13866","212309.210771439","511748.046139906","4",CTM001, 
1149,AE134,199,스마트도시과,CTV001,중-00200,중리208-고정,"41590590","41590132","4159013200","208",KT, ,"37.205804","127.13878","212319.64325368","511862.050840192","1",CTM001, 
1150,AE134,200,스마트도시과,CTV001,중-00201,중리151-4-고정,"41590590","41590132","4159013200","151-4",KT, ,"37.206877","127.146933","213043.23737893","511982.236420657","1",CTM001, 
1151,AE134,202,스마트도시과,CTV001,중-00203,중리242-5도-고정,"41590590","41590132","4159013200","242-5",KT, ,"37.203736","127.139155","212353.331718029","511632.556566777","1",CTM001, 
1152,AE134,205,스마트도시과,CTV001,중-00206,중리825(67-3),"41590590","41590132","4159013200","67-3",KT, ,"37.217991","127.123512","210962.573699492","513212.664435383","1",CTM001, 
1153,AE134,4542,스마트도시과,CTV001,신-04559,쿠팡물류센터사거리(신-04559),"41590610","41590133","4159013300","703-8",KT, ,"37.171211","127.128109","211377.585700285","508021.557786327","5",CTM001, 
1154,AE134,3285,스마트도시과,CTV001,목-03328,목동445-63,"41590610","41590134","4159013400","445-63",동탄2자가망, ,"37.180317","127.112839","210020.240069118","509030.35687279","3",CTM001, 
1156,AE134,3389,스마트도시과,CTV001,목-03432,목동133-1,"41590610","41590134","4159013400","133-1",동탄2자가망, ,"37.188711","127.123923","211003.275820787","509963.18400707","4",CTM001, 
1157,AE134,3390,스마트도시과,CTV001,목-03433,목동137-13,"41590610","41590134","4159013400","137-13",동탄2자가망, ,"37.189275","127.125489","211142.249999904","510026.000102183","4",CTM001, 
1158,AE134,3391,스마트도시과,CTV001,목-03434,목동산35,"41590610","41590134","4159013400",산35,동탄2자가망, ,"37.188207","127.125611","211153.249999857","509907.500102176","4",CTM001, 
