도형번호,지형지물부호,관리번호,관리기관,행정읍면동,도엽번호,설치일자,정류장종류,정류장명,정류장유형,대장초기화여부,비고,도로구간번호,
995,AE901,2.21E+13,MNG000,41590560,376160556D,2022-08-01,AEE005,택시승강장,STT002,1,화성 기안 도시계획시설공사 GIS DB 구축용역,2.21E+13,
210,AE260,99920150367,MNG259,41590262,376160255C,1990-01-01,AEE000, ,STT000,1, ,99920150568,
211,AE260,99920150368,MNG259,41590262,376160255C,1990-01-01,AEE000, ,STT000,1, ,99920150568,
212,AE260,99920150365,MNG259,41590262,376160255B,1990-01-01,AEE000, ,STT000,1, ,99920150568,
213,AE260,99920150366,MNG259,41590262,376160255B,1990-01-01,AEE000, ,STT000,1, ,99920150568,
214,AE260,99920150224,MNG259,41590262,376160781B,1990-01-01,AEE000, ,STT000,1, ,99920150597,
215,AE260,99920150225,MNG259,41590262,376160772A,1990-01-01,AEE000, ,STT000,1, ,99920150597,
216,AE260,99920150228,MNG259,41590262,376160763C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
217,AE260,99920150229,MNG259,41590262,376160690D,1990-01-01,AEE000, ,STT000,1, ,99920150597,
218,AE260,99920150230,MNG259,41590262,376160690D,1990-01-01,AEE000, ,STT000,1, ,99920150597,
219,AE260,99920150231,MNG259,41590262,376160600A,1990-01-01,AEE000, ,STT000,1, ,99920150597,
220,AE260,99920150313,MNG259,41590262,376160753C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
221,AE260,99920150318,MNG259,41590262,376160744A,1990-01-01,AEE000, ,STT000,1, ,99920150597,
222,AE260,99920150320,MNG259,41590262,376160743D,1990-01-01,AEE000, ,STT000,1, ,99920150597,
223,AE260,99920150324,MNG259,41590262,376160734D,1990-01-01,AEE000, ,STT000,1, ,99920150597,
224,AE260,99920150325,MNG259,41590262,376160734B,1990-01-01,AEE000, ,STT000,1, ,99920150597,
225,AE260,99920150328,MNG259,41590262,376160725A,1990-01-01,AEE000, ,STT000,1, ,99920150597,
226,AE260,99920150329,MNG259,41590262,376160715C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
227,AE260,99920150330,MNG259,41590262,376160705C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
228,AE260,99920150331,MNG259,41590262,376160705C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
229,AE260,99920150332,MNG259,41590262,376160705C,1990-01-01,AEE000, ,STT000,1, ,99920150597,
230,AE260,99920150319,MNG259,41590262,376160743D,1990-01-01,AEE000, ,STT000,1, ,99920150597,
231,AE260,99920150278,MNG259,41590320,376160399C,1990-01-01,AEE000, ,STT000,1, ,99920150770,
232,AE260,2.11E+11,MNG259,41590585,377130246D,2013-12-01,AEE003,삼성반도체중문,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
233,AE260,2.11E+11,MNG259,41590585,377130246D,2013-12-01,AEE003,삼성반도체중문,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
234,AE260,2.11E+11,MNG259,41590550,377130234D,2013-12-01,AEE003,빅마켓앞,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
235,AE260,2.11E+11,MNG259,41590550,377130234D,2013-12-01,AEE003,빅마켓앞,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
236,AE260,2.11E+11,MNG259,41590550,377130245C,2013-12-01,AEE005, ,STT001,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
237,AE260,2.11E+11,MNG259,41590550,377130245A,2013-12-01,AEE003,삼성반도체후문,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
238,AE260,2.11E+11,MNG259,41590550,377130245A,2013-12-01,AEE003,삼성반도체후문,STT002,1,지방도318호선 신설 및 확장공사 GIS DB 구축용역,0,
239,AE260,2.12E+11,MNG259,41590259,376161423B,2014-06-01,AEE003,신성미소지움아파트,STT002,1,발안도시계획도로(2-1호선) 지하매설물 GIS DB 구축 용역,21161423012,
240,AE260,2.12E+11,MNG259,41590259,376161423B,2014-06-01,AEE003,신성미소지움아파트,STT002,1,발안도시계획도로(2-1호선) 지하매설물 GIS DB 구축 용역,21161423013,
241,AE260,2.12E+11,MNG259,41590360,376161414B,2014-06-01,AEE003,해군경인분창,STT002,1,발안도시계획도로(2-1호선) 지하매설물 GIS DB 구축 용역,21161414009,
242,AE260,2.12E+11,MNG259,41590360,376161414B,2014-06-01,AEE003,"가재4리,해군경인분창",STT002,1,발안도시계획도로(2-1호선) 지하매설물 GIS DB 구축 용역,21161414009,
243,AE260,2.12E+11,MNG259,41590360,376161404D,2014-06-01,AEE003,가재1리,STT002,1,발안도시계획도로(2-1호선) 지하매설물 GIS DB 구축 용역,21161404005,
244,AE260,99920150176,MNG259,41590360,376161365A,1990-01-01,AEE000, ,STT000,1, ,99920150675,
245,AE260,99920150192,MNG259,41590370,376161248C,1990-01-01,AEE000, ,STT000,1, ,99920150676,
246,AE260,99920150202,MNG259,41590370,376161224B,1990-01-01,AEE000, ,STT000,1, ,99920150743,
247,AE260,99920150423,MNG259,41590350,376151521C,1990-01-01,AEE000, ,STT000,1, ,99920150664,
248,AE260,99920150310,MNG259,41590320,376160806B,1990-01-01,AEE000, ,STT000,1, ,99920150528,
249,AE260,99920150443,MNG259,41590330,376151029A,1990-01-01,AEE000, ,STT000,1, ,99920150649,
250,AE260,99920150360,MNG259,41590262,376160264D,1990-01-01,AEE000, ,STT000,1, ,99920150568,
251,AE260,99920150338,MNG259,41590262,376160610B,1990-01-01,AEE000, ,STT000,1, ,99920150569,
252,AE260,99920150480,MNG259,41590340,376150554B,1990-01-01,AEE000, ,STT000,1, ,99920150623,
253,AE260,99920150484,MNG259,41590340,376150542B,1990-01-01,AEE000, ,STT000,1, ,99920150623,
254,AE260,99920150489,MNG259,41590340,376150532A,1990-01-01,AEE000, ,STT000,1, ,99920150623,
255,AE260,99920150495,MNG259,41590340,376150511C,1990-01-01,AEE000, ,STT000,1, ,99920150623,
256,AE260,99920150506,MNG259,41590340,376150410D,1990-01-01,AEE000, ,STT000,1, ,99920150623,
257,AE260,99920150507,MNG259,41590340,376112499A,1990-01-01,AEE000, ,STT000,1, ,99920150623,
258,AE260,99920150032,MNG259,41590262,376122263B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
259,AE260,99920150034,MNG259,41590262,376122263B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
260,AE260,99920150354,MNG259,41590262,376160274A,1990-01-01,AEE000, ,STT000,1, ,99920150590,
261,AE260,99920150355,MNG259,41590262,376160274A,1990-01-01,AEE000, ,STT000,1, ,99920150590,
262,AE260,99920150378,MNG259,41590262,376160221D,1990-01-01,AEE000, ,STT000,1, ,99920150590,
263,AE260,99920150379,MNG259,41590262,376160221B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
264,AE260,99920150383,MNG259,41590262,376160211C,1990-01-01,AEE000, ,STT000,1, ,99920150590,
265,AE260,99920150384,MNG259,41590262,376160211C,1990-01-01,AEE000, ,STT000,1, ,99920150590,
266,AE260,99920150361,MNG259,41590262,376160263B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
267,AE260,99920150362,MNG259,41590262,376160263B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
268,AE260,99920150398,MNG259,41590262,376122272A,1990-01-01,AEE000, ,STT000,1, ,99920150590,
269,AE260,99920150033,MNG259,41590262,376122271B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
270,AE260,99920150399,MNG259,41590262,376122271B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
271,AE260,99920150370,MNG259,41590115,376160242B,1990-01-01,AEE000, ,STT000,1, ,99920150590,
