도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,대장초기화여부,납품업체,로딩일자
42331,AE915,2.06307E+11,41590000,377130717B,MNG244,1,새한항업,2019-04-05
42332,AE914,4.21618E+13,41590253,376160489B,MNG244,1,(주)선진이엔씨,2018-08-31
42333,AE914,4.21618E+13,41590253,376160489B,MNG244,1,(주)선진이엔씨,2018-08-31
42334,AE914,4.21618E+13,41590253,376160489B,MNG244,1,(주)선진이엔씨,2018-08-31
42335,AE915,4.21618E+13,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42336,AE914,4.21618E+13,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42337,AE915,4.21618E+13,41590253,376160479D,MNG244,1,(주)선진이엔씨,2018-08-31
42338,AE914,300768,41590350,376151052D,MNG244,1, ,
42339,AE914,101331,41590560,376160556A,MNG244,1, ,
42340,AE916,300909,41590340,376150578D,MNG244,1, ,
42341,AE914,100601,41590253,376160447B,MNG244,1, ,
42342,AE310,500117,41590530,377130187D,MNG244,1, ,
42343,AE916,99920153026,41590370,376161867C,MNG244,1, ,
42344,AE914,105962,41590253,376160918C,MNG244,1, ,
42345,AE914,5.11308E+11,41590600,377130758C,MNG244,1, ,
42346,AE916,5.11308E+11,41590600,377130758C,MNG244,1, ,
42347,AE915,5.11308E+11,41590600,377130758C,MNG244,1, ,
42348,AE914,2.11621E+11,41590256,376162126B,MNG244,1, ,
42349,AE914,2.11621E+11,41590256,376162126B,MNG244,1, ,
42350,AE914,505574,41590410,377131113B,MNG244,1, ,
42351,AE915,110168,41590360,376160912D,MNG244,1, ,
42352,AE915,8.2162E+13,41590259,376161522C,MNG305,1,(주)한라지리정보,2021-04-16
42353,AE914,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
42354,AE914,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
42355,AE913,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
42356,AE914,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
42357,AE915,1.21617E+13,41590256,376162150C,MNG244,1,(주)진성이엔씨,2018-08-27
42358,AE915,99920159441,41590330,376151060B,MNG244,1, ,
42359,AE915,2.2162E+13,41590520,377130178C,MNG417,1,(주)성원공간정보,2020-03-11
42360,AE915,2.2162E+13,41590520,377130178C,MNG417,1,(주)성원공간정보,2020-03-11
42361,AE915,2.2162E+13,41590520,377130178C,MNG417,1,(주)성원공간정보,2020-03-11
42362,AE915,2.2162E+13,41590520,377130178C,MNG417,1,(주)성원공간정보,2020-03-11
42363,AE914,2.2162E+13,41590570,377130182B,MNG417,1,(주)성원공간정보,2020-03-20
42364,AE914,2.2162E+13,41590570,377130172D,MNG417,1,(주)성원공간정보,2020-03-20
42365,AE914,2.2162E+13,41590570,377130172D,MNG417,1,(주)성원공간정보,2020-03-20
42366,AE913,8.21619E+13,41590400,376161599C,MNG305,1,(주)한라지리정보,2021-04-16
42367,AE913,8.21619E+13,41590400,376161599D,MNG305,1,(주)한라지리정보,2021-04-16
42368,AE913,8.21619E+13,41590400,376161599D,MNG305,1,(주)한라지리정보,2021-04-16
42369,AE914,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42370,AE914,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42371,AE914,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42372,AE913,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42373,AE913,8.21618E+13,41590350,376150962B,MNG244,1,(주)우주공간정보,2018-11-02
42374,AE914,1.21616E+13,41590570,377130193B,MNG244,1,㈜진성이엔씨,2018-04-18
42375,AE915,1.21616E+13,41590570,377130193B,MNG244,1,㈜진성이엔씨,2018-04-18
42376,AE914,1.21616E+13,41590570,377130193B,MNG244,1,㈜진성이엔씨,2018-04-18
42377,AE916,99920158387,41590114,376160138A,MNG244,1, ,
42378,AE914,99920150289,41590360,376160869A,MNG244,1, ,
42379,AE915,2.12506E+11,41590340,376150552A,MNG244,1, ,
42380,AE913,2.12506E+11,41590340,376150552A,MNG244,1, ,
42381,AE914,2.12506E+11,41590340,376150552A,MNG244,1, ,
42382,AE915,2.12506E+11,41590340,376150552A,MNG244,1, ,
42383,AE914,200501,41590360,376160860D,MNG244,1, ,
42384,AZ902,9.99161E+11,41590330,376160665C,MNG244,1, ,
42385,AE914,8.2162E+13,41590259,376161522A,MNG305,1,(주)한라지리정보,2021-04-16
42386,AE915,8.2162E+13,41590259,376161522A,MNG305,1,(주)한라지리정보,2021-04-16
42387,AE914,109683,41590410,376161529C,MNG244,1, ,
42388,AE915,99920152335,41590259,376161489D,MNG244,1, ,
42389,AE914,4.21616E+13,41590340,376150577A,MNG244,1,㈜선진이엔씨,2018-04-18
42390,AE914,4.21616E+13,41590340,376150577A,MNG244,1,㈜선진이엔씨,2018-04-18
42391,AE914,4.21616E+13,41590340,376150577B,MNG244,1,㈜선진이엔씨,2018-04-18
42392,AE914,99920171044,41590340,376122262B,MNG244,1, ,
42393,AE914,99920171045,41590340,376122262B,MNG244,1, ,
42394,AE914,105060,41590253,376160595D,MNG244,1, ,
42395,AE915,300157,41590310,376160406A,MNG244,1, ,
42396,AE914,504780,41590520,377130609B,MNG244,1, ,
42397,AE914,200632,41590360,376160869A,MNG244,1, ,
42398,AE915,109933,41590560,376160537D,MNG244,1, ,
42399,AE914,109655,41590410,376161528B,MNG244,1, ,
42400,AE914,505079,41590410,376161070B,MNG244,1, ,
42401,AE915,506144,41590520,377130148C,MNG244,1, ,
42402,AE914,501727,41590570,377130183A,MNG244,1, ,
38283,AE914,1.21615E+13,41590350,376150866B,MNG244,1,㈜진성이엔씨,2018-04-12
38284,AE913,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
38285,AE914,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
38286,AE913,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
38287,AE914,1.2992E+13,41590262,376160747D,MNG409,1,㈜진성이엔씨,2020-04-08
38288,AE914,1.2992E+13,41590262,376160748C,MNG409,1,㈜진성이엔씨,2020-04-08
38289,AE913,1.2992E+13,41590262,376160748C,MNG409,1,㈜진성이엔씨,2020-04-08
38290,AE915,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38291,AE914,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38292,AE914,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38293,AE915,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38294,AE915,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38295,AE914,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38296,AE914,4.21621E+13,41590560,376160559C,MNG409,1,(주)선진이엔씨,2021-07-29
38297,AE914,4.21621E+13,41590310,376122377B,MNG409,1,(주)선진이엔씨,2021-07-29
38298,AE915,4.21621E+13,41590310,376122377B,MNG409,1,(주)선진이엔씨,2021-07-29
38299,AE914,4.21621E+13,41590310,376122377B,MNG409,1,(주)선진이엔씨,2021-07-29
38300,AE914,8.88614E+11,41590259,376161438B,MNG244,1, ,
38301,AZ902,8.88617E+11,41590256,376161725B,MNG244,1, ,
38302,AE914,504875,41590570,377130602C,MNG244,1, ,
38303,AE914,8.21619E+13,41590400,376161575D,MNG305,1,(주)한라지리정보,2021-04-16
38304,AE914,8.21619E+13,41590400,376161575D,MNG305,1,(주)한라지리정보,2021-04-16
38305,AE914,8.21619E+13,41590400,376161575D,MNG305,1,(주)한라지리정보,2021-04-16
38306,AE914,8.21619E+13,41590400,376161575D,MNG305,1,(주)한라지리정보,2021-04-16
38307,AE916,8.21619E+13,41590400,376161575D,MNG305,1,(주)한라지리정보,2021-04-16
38308,AE913,8.99919E+13,41590420,377130769B,MNG244,1, ,2019-12-04
38309,AE913,8.99919E+13,41590420,377130769B,MNG244,1, ,2019-12-04
38310,AE913,8.99919E+13,41590420,377130769B,MNG244,1, ,2019-12-04
38311,AE913,8.99919E+13,41590420,377130769B,MNG244,1, ,2019-12-04
38312,AE913,1.21612E+13,41590320,376122290D,MNG244,1,㈜진성이엔씨,2018-09-05
38313,AE915,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38314,AE914,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38315,AE915,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38316,AE914,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38317,AE914,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38318,AE914,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38319,AE914,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38320,AE916,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38321,AE915,4.21618E+13,41590253,376160551B,MNG244,1,㈜선진이엔씨,2018-11-28
38322,AE914,5.11308E+11,41590600,377130759D,MNG244,1, ,
38323,AE914,5.11308E+11,41590600,377130769C,MNG244,1, ,
38324,AE914,500807,41590520,377130148A,MNG244,1, ,
38325,AE914,200270,41590360,376160847B,MNG244,1, ,
38326,AE914,505887,41590410,377131143B,MNG244,1, ,
38327,AE310,300292,41590310,376122492B,MNG244,1, ,
38328,AE914,411063,41590585,377130705B,MNG244,1, ,
38329,AE914,4.21618E+13,41590256,376161762C,MNG244,1,(주)선진이엔씨,2018-12-05
38330,AE915,4.21618E+13,41590256,376161762C,MNG244,1,(주)선진이엔씨,2018-12-05
38331,AE915,4.21618E+13,41590256,376161762C,MNG244,1,(주)선진이엔씨,2018-12-05
38332,AE916,4.21618E+13,41590256,376161762C,MNG244,1,(주)선진이엔씨,2018-12-05
38333,AE914,1.21119E+13,41590410,377131116A,MNG409,1,㈜진성이엔씨,2020-03-04
38334,AE914,1.21119E+13,41590410,377131116A,MNG409,1,㈜진성이엔씨,2020-03-04
38335,AE914,1.21119E+13,41590410,377131116A,MNG409,1,㈜진성이엔씨,2020-03-04
38336,AE915,300584,41590350,376150970B,MNG244,1, ,
38337,AE915,2.11617E+11,41590370,376161726C,MNG244,1, ,
38338,AE915,102364,41590560,376160569B,MNG244,1, ,
38339,AE915,506299,41590570,377130164D,MNG244,1, ,
38340,AE914,107411,41590410,376160960D,MNG244,1, ,
38341,AE914,504200,41590570,377130601A,MNG244,1, ,
38342,AE914,201917,41590259,376161442B,MNG244,1, ,
38343,AE915,8.88614E+11,41590259,376161438B,MNG244,1, ,
38344,AE914,8.21618E+13,41590350,376150974B,MNG244,1,(주)우주공간정보,2018-11-02
38345,AZ903,402972,41590540,377130180D,MNG244,1, ,
38346,AE914,1.21615E+13,41590350,376150856D,MNG244,1,㈜진성이엔씨,2018-04-12
38347,AZ902,9.99161E+11,41590330,376160655B,MNG244,1, ,
38348,AE914,1.21615E+13,41590350,376150857A,MNG244,1,㈜진성이엔씨,2018-04-12
38349,AE914,502308,41590520,377130178D,MNG244,1, ,
38350,AE914,501447,41590520,377130179A,MNG244,1, ,
38351,AE915,104047,41590253,376160582D,MNG244,1, ,
38352,AE914,502814,41590570,377130185C,MNG244,1, ,
38353,AE914,1.21616E+13,41590400,376162054A,MNG244,1,㈜진성이엔씨,2018-04-25
38354,AE914,8.21618E+13,41590350,376150966C,MNG244,1,(주)우주공간정보,2018-11-02
38355,AE914,8.21618E+13,41590350,376150965D,MNG244,1,(주)우주공간정보,2018-11-02
38356,AE914,8.21618E+13,41590350,376150965D,MNG244,1,(주)우주공간정보,2018-11-02
38357,AE914,8.21618E+13,41590350,376150965D,MNG244,1,(주)우주공간정보,2018-11-02
38358,AE914,8.9992E+13,41590000,377130730D,MNG305,1,새한항업,2019-01-05
38359,AE914,8.9992E+13,41590000,377130730D,MNG305,1,새한항업,2019-01-05
38360,AE914,8.9992E+13,41590000,377130730D,MNG305,1,새한항업,2019-01-05
38361,AE914,1.21617E+13,41590256,376162150C,MNG244,1,(주)진성이엔씨,2018-08-27
38362,AE914,1.21617E+13,41590256,376162150C,MNG244,1,(주)진성이엔씨,2018-08-27
38363,AE914,1.21617E+13,41590256,376162150C,MNG244,1,(주)진성이엔씨,2018-08-27
38364,AE915,1.21617E+13,41590256,376162150C,MNG244,1,(주)진성이엔씨,2018-08-27
38365,AE914,8.29917E+13,41590256,376152530D,MNG244,1,(주)대광지오텍,2018-08-27
38366,AE914,8.29917E+13,41590256,376152530B,MNG244,1,(주)대광지오텍,2018-08-27
39709,AE914,1.21619E+13,41590370,376161754A,MNG409,1,㈜진성이엔씨,2020-03-13
39710,AE914,1.21619E+13,41590370,376161754A,MNG409,1,㈜진성이엔씨,2020-03-13
39711,AE915,507783,41590410,377130673A,MNG244,1, ,
39712,AE915,110010,41590253,376160911B,MNG244,1, ,
39713,AE914,503664,41590550,377130241D,MNG244,1, ,
39714,AE914,201233,41590259,376161422A,MNG244,1, ,
39715,AE915,4.21618E+13,41590256,376161761D,MNG244,1,(주)선진이엔씨,2018-12-05
39716,AE914,4.21618E+13,41590256,376161761D,MNG244,1,(주)선진이엔씨,2018-12-05
39717,AE915,4.21618E+13,41590256,376161761D,MNG244,1,(주)선진이엔씨,2018-12-05
39718,AE915,109201,41590410,376161086D,MNG244,1, ,
39719,AE915,8.88614E+11,41590259,376161390D,MNG244,1, ,
39720,AE914,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39721,AE914,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39722,AE915,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39723,AE914,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39724,AE915,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39725,AE915,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39726,AE914,4.21621E+13,41590570,376161020B,MNG409,1,㈜선진이엔씨,2021-10-06
39727,AE914,4.21617E+13,41590570,377130611A,MNG409,1,㈜선진이엔씨,2021-10-06
39728,AE916,99920155806,41590126,376161010D,MNG409,1,㈜선진이엔씨,2021-10-06
39729,AE915,99920155810,41590126,376161010D,MNG409,1,㈜선진이엔씨,2021-10-06
39730,AE915,99920155805,41590126,376161010D,MNG409,1,㈜선진이엔씨,2021-10-06
39731,AE914,4.21617E+13,41590570,377130611A,MNG409,1,㈜선진이엔씨,2021-10-06
39732,AE915,507603,41590570,376161010D,MNG409,1,㈜선진이엔씨,2021-10-06
39733,AE914,504832,41590570,376161010D,MNG409,1,㈜선진이엔씨,2021-10-06
39734,AE914,2.11511E+11,41590256,376161734B,MNG244,1, ,
39735,AE915,2.11511E+11,41590256,376161734B,MNG244,1, ,
39736,AE914,2.11511E+11,41590256,376161734B,MNG244,1, ,
39737,AE915,2.11511E+11,41590256,376161734B,MNG244,1, ,
39738,AE915,2.11511E+11,41590256,376161734B,MNG244,1, ,
39739,AE914,2.21618E+13,41590320,376160322B,MNG244,1,(주)성원공간정보,2018-08-31
39740,AE914,8.2162E+13,41590259,376161512C,MNG305,1,(주)한라지리정보,2021-04-16
39741,AE914,8.2162E+13,41590259,376161512C,MNG305,1,(주)한라지리정보,2021-04-16
39742,AE914,8.2162E+13,41590259,376161512C,MNG305,1,(주)한라지리정보,2021-04-16
39743,AE914,201937,41590259,376161545A,MNG244,1, ,
39744,AE914,103154,41590253,376160566D,MNG244,1, ,
39745,AE914,1.21117E+13,41590520,377130261C,MNG244,1,㈜진성이엔씨,2018-05-25
39746,AE914,1.21616E+13,41590570,377130193B,MNG244,1,㈜진성이엔씨,2018-04-18
39747,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39748,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39749,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39750,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39751,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39752,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39753,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39754,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39755,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39756,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39757,AE914,8.9992E+13,41590340,376150541C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39758,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39759,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39760,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39761,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39762,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39763,AE914,8.9992E+13,41590340,376150460C,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39764,AE914,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39765,AE913,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39766,AE913,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39767,AE913,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39768,AE913,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39769,AE913,8.9992E+13,41590340,376150459D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39770,AE914,1.21121E+13,41590520,377130186C,MNG409,1,(주)진성이엔씨,2021-10-20
39771,AE915,1.21121E+13,41590520,377130186C,MNG409,1,(주)진성이엔씨,2021-10-20
39772,AE914,1.21121E+13,41590520,377130186C,MNG409,1,(주)진성이엔씨,2021-10-20
39773,AE914,103658,41590570,376160577D,MNG244,1, ,
39774,AE915,1.21618E+13,41590510,376160291A,MNG244,1,(주)진성이엔씨,2018-10-12
39775,AE914,2.21522E+13,41590259,376161810C,MNG409,1,(주)성원공간정보,2022-09-23
39776,AE914,2.21522E+13,41590259,376161810D,MNG409,1,(주)성원공간정보,2022-09-23
39777,AE914,2.21522E+13,41590259,376161810D,MNG409,1,(주)성원공간정보,2022-09-23
39778,AE915,2.21522E+13,41590259,376161810D,MNG409,1,(주)성원공간정보,2022-09-23
39779,AE915,2.21522E+13,41590259,376161810D,MNG409,1,(주)성원공간정보,2022-09-23
39780,AE915,2.21522E+13,41590259,376161901A,MNG409,1,(주)성원공간정보,2022-09-23
39781,AE913,8.9992E+13,41590340,376150469D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39782,AE913,8.9992E+13,41590340,376150469D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39783,AE913,8.9992E+13,41590340,376150469D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39784,AE913,8.9992E+13,41590340,376150469D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
39785,AE914,8.9992E+13,41590340,376150460D,MNG244,1,(주)충청에스엔지기술사사무소,2021-03-31
41055,AE914,107987,41590253,376160965D,MNG409,1,(주)선진이엔씨,2021-07-29
41056,AE914,108055,41590253,376160975A,MNG409,1,(주)선진이엔씨,2021-07-29
41057,AE914,108099,41590253,376160976B,MNG409,1,(주)선진이엔씨,2021-07-29
41058,AE915,108146,41590253,376160976B,MNG409,1,(주)선진이엔씨,2021-07-29
41059,AE914,108082,41590253,376160976A,MNG409,1,(주)선진이엔씨,2021-07-29
41060,AE914,1.2162E+13,41590350,376151051B,MNG409,1,㈜진성이엔씨,2021-08-13
41061,AE914,1.2162E+13,41590350,376151051B,MNG409,1,㈜진성이엔씨,2021-08-13
41062,AE914,1.2162E+13,41590350,376151051D,MNG409,1,㈜진성이엔씨,2021-08-13
41063,AE914,1.2162E+13,41590350,376151051D,MNG409,1,㈜진성이엔씨,2021-08-13
41064,AE914,1.2162E+13,41590350,376151052C,MNG409,1,㈜진성이엔씨,2021-08-13
41065,AE914,1.2162E+13,41590350,376151052C,MNG409,1,㈜진성이엔씨,2021-08-13
41066,AE914,502129,41590520,377130187B,MNG244,1, ,
41067,AE914,200813,41590360,376160880A,MNG244,1, ,
41068,AE914,104184,41590253,376160583D,MNG244,1, ,
41069,AE914,5.31509E+11,41590350,376150946A,MNG244,1, ,
41070,AE914,2.11612E+11,41590256,376161163C,MNG244,1, ,
41071,AE914,200949,41590360,376160972D,MNG244,1, ,
41072,AZ903,9.99161E+11,41590330,376160655C,MNG244,1, ,
41073,AE914,102400,41590253,376160470B,MNG244,1, ,
41074,AE914,105436,41590570,376161010B,MNG244,1, ,
41075,AE914,100803,41590560,376160546B,MNG244,1, ,
41076,AE915,8.2162E+13,41590253,376160458B,MNG305,1,중앙항업(주),2021-05-20
41077,AE916,8.2162E+13,41590253,376160458B,MNG305,1,중앙항업(주),2021-05-20
41078,AE915,8.2162E+13,41590253,376160458B,MNG305,1,중앙항업(주),2021-05-20
41079,AE915,8.2162E+13,41590253,376160448D,MNG305,1,중앙항업(주),2021-05-20
41080,AE915,8.2162E+13,41590253,376160450A,MNG305,1,중앙항업(주),2021-05-20
41081,AE915,8.2162E+13,41590253,376160450A,MNG305,1,중앙항업(주),2021-05-20
41082,AE915,8.2162E+13,41590253,376160429A,MNG305,1,중앙항업(주),2021-05-20
41083,AE913,8.99919E+13,41590420,377130760C,MNG244,1, ,2019-12-04
41084,AE913,8.99919E+13,41590420,377130760C,MNG244,1, ,2019-12-04
41085,AE913,8.99919E+13,41590420,377130760C,MNG244,1, ,2019-12-04
41086,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41087,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41088,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41089,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41090,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41091,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41092,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41093,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41094,AE914,301731,41590340,376150580D,MNG244,1,(주)진성이엔씨,2020-02-28
41095,AE915,301840,41590340,376150580C,MNG244,1,(주)진성이엔씨,2020-02-28
41096,AE914,300875,41590340,376150567D,MNG244,1,(주)진성이엔씨,2020-02-28
41097,AE915,301669,41590340,376150579B,MNG244,1,(주)진성이엔씨,2020-02-28
41098,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41099,AE914,1.21119E+13,41590410,377131106C,MNG409,1,㈜진성이엔씨,2020-03-04
41100,AE914,1.21119E+13,41590410,377131115D,MNG409,1,㈜진성이엔씨,2020-03-04
41101,AE914,1.21119E+13,41590410,377131115D,MNG409,1,㈜진성이엔씨,2020-03-04
41102,AE914,1.21117E+13,41590520,377130261C,MNG244,1,㈜진성이엔씨,2018-05-25
41103,AE914,1.21119E+13,41590410,377131117A,MNG409,1,㈜진성이엔씨,2020-03-04
41104,AE914,1.21119E+13,41590410,377131117A,MNG409,1,㈜진성이엔씨,2020-03-04
41105,AE913,9.00913E+11,41590340,376150538B,MNG258,1, ,
41106,AE914,200908,41590360,376160972D,MNG244,1, ,
41107,AE914,8.21618E+13,41590350,376150963C,MNG244,1,(주)우주공간정보,2018-11-02
41108,AE915,8.21618E+13,41590350,376150963C,MNG244,1,(주)우주공간정보,2018-11-02
41109,AE915,107335,41590253,376160958A,MNG244,1, ,
41110,AE914,503120,41590530,377130188D,MNG244,1, ,
41111,AE915,99920153925,41590360,376161384C,MNG244,1, ,
41112,AE915,99920152384,41590259,376161478B,MNG244,1, ,
41113,AE914,201372,41590259,376161423C,MNG244,1, ,
41114,AE915,99920151279,41590256,376161687C,MNG244,1, ,
41115,AE915,99920154344,41590256,376161262C,MNG244,1, ,
41116,AE915,99920156730,41590360,376160844A,MNG244,1, ,
41117,AE915,4.21618E+13,41590256,376161761D,MNG244,1,(주)선진이엔씨,2018-12-05
41118,AE914,2.06307E+11,41590000,377130718D,MNG244,1,새한항업,2019-04-05
41119,AE914,2.06307E+11,41590000,377130718D,MNG244,1,새한항업,2019-04-05
41120,AE914,2.06307E+11,41590000,377130718B,MNG244,1,새한항업,2019-04-05
41121,AE914,2.06307E+11,41590000,377130718B,MNG244,1,새한항업,2019-04-05
41122,AE914,2.06307E+11,41590000,377130718B,MNG244,1,새한항업,2019-04-05
41123,AE914,2.06307E+11,41590000,377130718B,MNG244,1,새한항업,2019-04-05
41124,AE914,2.06307E+11,41590000,377130709C,MNG244,1,새한항업,2019-04-05
41125,AE914,2.06307E+11,41590000,377130709C,MNG244,1,새한항업,2019-04-05
41126,AE914,2.06303E+11,41590000,377130289B,MNG244,1,새한항업,2019-04-05
41127,AE914,1.21619E+13,41590370,376161754C,MNG409,1,㈜진성이엔씨,2020-03-13
41128,AE914,1.21619E+13,41590370,376161754A,MNG409,1,㈜진성이엔씨,2020-03-13
41129,AE914,1.21619E+13,41590370,376161754C,MNG409,1,㈜진성이엔씨,2020-03-13
41130,AE915,1.21619E+13,41590370,376161215B,MNG409,1,㈜진성이엔씨,2020-03-13
41131,AE914,1.21619E+13,41590370,376161215B,MNG409,1,㈜진성이엔씨,2020-03-13
41132,AE915,1.21619E+13,41590370,376161754C,MNG409,1,㈜진성이엔씨,2020-03-13
41133,AE914,1.21619E+13,41590370,376161754C,MNG409,1,㈜진성이엔씨,2020-03-13
41134,AE914,1.21619E+13,41590370,376161216B,MNG409,1,㈜진성이엔씨,2020-03-13
41135,AZ904,9.99161E+11,41590330,376160664B,MNG244,1, ,
41136,AE914,8.99919E+13,41590420,377130769D,MNG244,1, ,2019-12-04
41137,AE914,8.99919E+13,41590420,377130769D,MNG244,1, ,2019-12-04
41138,AE914,8.99919E+13,41590420,377130770C,MNG244,1, ,2019-12-04
41139,AE915,301492,41590340,376150577B,MNG244,1, ,
42488,AE915,8.99919E+13,41590262,376160275D,MNG409,1,㈜한양지에스티,2020-05-20
42489,AE914,8.99919E+13,41590262,376160275D,MNG409,1,㈜한양지에스티,2020-05-20
42490,AE913,108762,41590253,376160974C,MNG244,1, ,
42491,AE914,2.15308E+11,41590600,377130758C,MNG244,1, ,
42492,AE914,107559,41590410,376161068A,MNG244,1, ,
42493,AE916,500275,41590570,377130173C,MNG244,1, ,
