도형번호,지형지물부호,관리번호,행정읍면동,도엽번호,관리기관,설치일자,등기구모형,광원종류,대장초기화여부,비고,도로구간번호,
1667,AI010,99920150141,41590570,376161008D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150561,
1668,AI010,100148,41590253,376160948A,MNG244,1900-01-01,LSH002,LCD002,1, ,1104311028,
1669,AI010,100755,41590560,376160568B,MNG244,1900-01-01,LSH007,LCD002,1, ,3220621005,
1670,AI010,401476,41590587,377130262D,MNG244,2006-04-01,LSH022,LCD999,1, ,2700519003,
1671,AI010,99920150143,41590360,376160828D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150382,
1672,AI010,500463,41590570,377130175C,MNG244,1900-01-01,LSH002,LCD002,1,30185008,3110531005,
1673,AI010,401352,41590585,377130283A,MNG244,2006-04-01,LSH022,LCD999,1, ,2803419001,
1674,AI010,401383,41590587,377130271B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701619001,
1675,AI010,401384,41590587,377130271B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701619001,
1676,AI010,401385,41590587,377130271B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701619001,
1677,AI010,401374,41590587,377130272A,MNG244,2006-04-01,LSH022,LCD999,1, ,2701619001,
1678,AI010,401391,41590587,377130271B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701519001,
1679,AI010,401389,41590587,377130271B,MNG244,2006-04-01,LSH022,LCD999,1, ,2701519001,
1680,AI010,200172,41590259,376161559C,MNG244,1900-01-01,LSH007,LCD002,1, ,2005712031,
1681,AI010,500125,41590410,376161060B,MNG244,1900-01-01,LSH007,LCD002,1,30661009,9000231108,
1682,AI010,100470,41590253,376160564A,MNG244,1900-01-01,LSH007,LCD002,1, ,9014921002,
1683,AI010,100162,41590253,376161005A,MNG244,2001-01-01,LSH000,LCD002,1, ,2006421002,
1684,AI010,500458,41590570,377130185A,MNG244,1900-01-01,LSH007,LCD002,1,30185003,9011431003,
1685,AI010,500639,41590530,377130188D,MNG244,1900-01-01,LSH002,LCD002,1,30199001,2500331006,
1686,AI010,300067,41590320,376160326B,MNG244,1900-01-01,LSH002,LCD002,1, ,2500313002,
1687,AI010,401772,41590585,377130283B,MNG244,2006-04-01,LSH022,LCD999,1, ,2702019005,
1688,AI010,5.11E+11,41590600,377130749A,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130739024,
1689,AI010,401116,41590586,377130707C,MNG244,2006-04-01,LSH022,LCD999,1, ,2807719001,
1690,AI010,100247,41590253,376160469D,MNG244,1900-01-01,LSH002,LCD002,1, ,1104311079,
1691,AI010,100184,41590410,376161025B,MNG244,1900-01-01,LSH007,LCD002,1, ,9007111011,
1692,AI010,100645,41590410,376161039B,MNG244,2004-01-01,LSH002,LCD002,1, ,1331511025,
1693,AI010,100444,41590560,376160555B,MNG244,1900-01-01,LSH000,LCD002,1, ,1208421025,
1694,AI010,100513,41590253,376160597C,MNG244,1900-01-01,LSH007,LCD002,1, ,9008611002,
1695,AI010,500197,41590570,377130154B,MNG244,1900-01-01,LSH002,LCD002,1,30155001,9009731007,
1696,AI010,401215,41590587,377130292C,MNG244,2006-04-01,LSH010,LCD999,1, ,2708319001,
1697,AI010,401214,41590587,377130292C,MNG244,2006-04-01,LSH010,LCD999,1, ,2708319001,
1698,AI010,401213,41590587,377130292C,MNG244,2006-04-01,LSH010,LCD999,1, ,2708319001,
1699,AI010,401536,41590587,377130291A,MNG244,2006-04-01,LSH022,LCD999,1, ,2801319001,
1700,AI010,401895,41590586,377130725B,MNG244,2006-04-01,LSH022,LCD999,1, ,2806419001,
1701,AI010,100507,41590410,376161540C,MNG244,1900-01-01,LSH007,LCD002,1, ,9005811023,
1702,AI010,100632,41590410,376161037D,MNG244,1900-01-01,LSH007,LCD002,1, ,9006911011,
1703,AI010,401185,41590586,377130706A,MNG244,2006-04-01,LSH022,LCD999,1, ,2808119002,
1704,AI010,401060,41590586,377130714D,MNG244,2006-04-01,LSH022,LCD999,1, ,2805519004,
1705,AI010,500323,41590520,377130167D,MNG244,1900-01-01,LSH000,LCD002,1,30178038,2400231001,
1706,AI010,500551,41590520,377130178D,MNG244,1900-01-01,LSH000,LCD002,1,30189031,2703231001,
1707,AI010,500110,41590410,377130661D,MNG244,1900-01-01,LSH007,LCD002,1,30672008,1331031133,
1708,AI010,100146,41590253,376160938C,MNG244,1900-01-01,LSH002,LCD002,1, ,1104311032,
1709,AI010,100408,41590253,376160552C,MNG244,1900-01-01,LSH000,LCD002,1, ,2007021006,
1710,AI010,300173,41590350,376151062A,MNG244,1900-01-01,LSH002,LCD002,1, ,1330513004,
1711,AI010,810041,41590262,376160273D,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733327,
1712,AI010,100664,41590570,376160588C,MNG244,1900-01-01,LSH002,LCD002,1, ,9002821001,
1713,AI010,100357,41590253,376160522C,MNG244,1900-01-01,LSH002,LCD002,1, ,9006421001,
1714,AI010,500619,41590530,377130197B,MNG244,1900-01-01,LSH002,LCD002,1,30198010,2706831009,
1715,AI010,100441,41590253,376160582C,MNG244,1900-01-01,LSH000,LCD002,1, ,3220621032,
1716,AI010,300112,41590340,376150577A,MNG244,1900-01-01,LSH007,LCD002,1, ,2800313005,
1717,AI010,200113,41590259,376161432D,MNG244,1900-01-01,LSH002,LCD002,1, ,2700112002,
1718,AI010,100236,41590253,376160460D,MNG244,1900-01-01,LSH007,LCD002,1, ,2800211010,
1719,AI010,100734,41590560,376160550C,MNG244,1900-01-01,LSH007,LCD002,1, ,9012121001,
1720,AI010,401409,41590585,377130283C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804119001,
1721,AI010,2.12E+11,41590370,376161845C,MNG244,2011-06-01,LSH002,LCD004,1,장안면 독정리 247-2번지 원인자 공사,21161854002,
1722,AI010,5.11E+11,41590600,377130738D,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130738005,
1723,AI010,402026,41590540,377130180A,MNG244,2006-06-20,LSH999,LCD002,1, ,2900544320,
1724,AI010,810108,41590256,376161724C,MNG244,1900-01-01,LSH007,LCD002,1, ,9000133005,
1725,AI010,401186,41590586,377130706A,MNG244,2006-04-01,LSH022,LCD999,1, ,2808119003,
1726,AI010,100140,41590253,376160918B,MNG244,1900-01-01,LSH007,LCD002,1, ,9000711001,
1727,AI010,200051,41590259,376161422C,MNG244,1900-01-01,LSH002,LCD002,1, ,2400112002,
1728,AI010,100741,41590560,376160549D,MNG244,1900-01-01,LSH002,LCD002,1, ,3330221017,
1729,AI010,401005,41590259,376161340D,MNG244,2004-07-31,LHS017,LCD002,1, ,2807991001,
1730,AI010,200212,41590400,376162015C,MNG244,1900-01-01,LSH002,LCD002,1, ,2005712001,
1731,AI010,401843,41590520,377130271B,MNG244,2006-04-01,LSH007,LCD999,1, ,9020419008,
1732,AI010,401842,41590520,377130271B,MNG244,2006-04-01,LSH007,LCD999,1, ,9020419010,
1733,AI010,401840,41590520,377130271B,MNG244,2006-04-01,LSH007,LCD999,1, ,9020419011,
1734,AI010,401841,41590520,377130271B,MNG244,2006-04-01,LSH007,LCD999,1, ,9020419011,
1735,AI010,401463,41590587,377130273B,MNG244,2006-04-01,LSH022,LCD999,1, ,2800719001,
1736,AI010,500670,41590550,377130253A,MNG244,1900-01-01,LSH007,LCD002,1,30253004,9005831305,
1737,AI010,100425,41590253,376160556C,MNG244,1900-01-01,LSH002,LCD002,1,2EA,1208421031,
1738,AI010,100348,41590253,376160522A,MNG244,1900-01-01,LSH000,LCD002,1, ,3220321010,
1739,AI010,500117,41590410,377130671B,MNG244,1900-01-01,LSH007,LCD002,1,30672001,1331431102,
1740,AI010,100100,41590253,376160949D,MNG244,1900-01-01,LSH007,LCD002,1, ,2006711024,
1741,AI010,500420,41590570,377130172C,MNG244,1900-01-01,LSH007,LCD002,1,30182012,2400731001,
1742,AI010,500543,41590520,377130179C,MNG244,1900-01-01,LSH000,LCD002,1,30189023,2703431003,
1743,AI010,100352,41590253,376160522C,MNG244,1900-01-01,LSH000,LCD002,1, ,9007321003,
1744,AI010,500709,41590570,377130195D,MNG244,1900-01-01,LSH007,LCD002,1,30606002,2600731013,
1745,AI010,500123,41590410,377130661A,MNG244,1900-01-01,LSH007,LCD002,1,30671006,1331031129,
1746,AI010,500577,41590570,377130183A,MNG244,1900-01-01,LSH002,LCD002,1,30193003,2707031006,
1747,AI010,401960,41590585,377130286A,MNG244,2006-04-01,LSH010,LCD999,1, ,2400619005,
1748,AI010,300175,41590350,376151061B,MNG244,1900-01-01,LSH002,LCD002,1, ,2800613013,
1749,AI010,300176,41590350,376151062A,MNG244,1900-01-01,LSH002,LCD002,1, ,2800813003,
1750,AI010,300177,41590350,376151061B,MNG244,1900-01-01,LSH007,LCD002,1, ,2800613013,
1751,AI010,500232,41590520,377130148B,MNG244,1900-01-01,LSH007,LCD002,1,30159001,9008231003,
1752,AI010,500186,41590520,377130138A,MNG244,1900-01-01,LSH002,LCD002,1,30148009,3220121007,
1753,AI010,500564,41590520,377130178D,MNG244,1900-01-01,LSH000,LCD002,1,30189044,2703531001,
1754,AI010,500015,41590410,377131144A,MNG244,1900-01-01,LSH002,LCD002,1,31144013,1208231108,
1755,AI010,500487,41590520,377130177C,MNG244,1900-01-01,LSH002,LCD002,1,30187021,9013131001,
1756,AI010,5.11E+11,41590600,377130739C,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130739017,
1757,AI010,5.11E+11,41590600,377130739C,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130739017,
1758,AI010,5.11E+11,41590600,377130739C,MNG244,2014-01-01,LSH999,LCD004,1,화성동탄 일반산업단지 조성공사 중 GIS구축,51130739017,
1759,AI010,500269,41590520,377130160A,MNG244,1999-01-01,LSH007,LCD002,1,30170010,9007431305,
1760,AI010,401014,41590586,377130714A,MNG244,2006-04-01,LSH022,LCD999,1, ,2805519001,
1761,AI010,401106,41590586,377130714A,MNG244,2006-04-01,LSH022,LCD999,1, ,2805519001,
1762,AI010,401105,41590586,377130714A,MNG244,2006-04-01,LSH022,LCD999,1, ,2805519001,
1763,AI010,300179,41590350,376151062A,MNG244,1900-01-01,LSH007,LCD002,1, ,2800813005,
1764,AI010,100572,41590410,376161048B,MNG244,2004-01-01,LSH002,LCD002,1, ,9006711007,
1765,AI010,401642,41590585,377130276C,MNG244,2006-04-01,LSH010,LCD999,1, ,2709819001,
1766,AI010,401856,41590585,377130256A,MNG244,2006-04-01,LSH022,LCD999,1, ,2810119001,
1767,AI010,401950,41590586,377130726A,MNG244,2006-04-01,LSH022,LCD999,1, ,2806419001,
1768,AI010,401951,41590586,377130726A,MNG244,2006-04-01,LSH022,LCD999,1, ,2806419001,
1769,AI010,100174,41590410,376161004D,MNG244,1900-01-01,LSH002,LCD002,1, ,9007111004,
1770,AI010,99920150068,41590360,376160986C,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150334,
1771,AI010,1.00E+12,41590253,376160512C,MNG062,2010-01-01,LSH999,LCD004,1, ,99960000001,
1772,AI010,100001,41590253,376160497A,MNG244,1900-01-01,LSH002,LCD002,1, ,1332211019,
1773,AI010,401454,41590587,377130273B,MNG244,2006-04-01,LSH022,LCD999,1, ,2800719001,
1774,AI010,401455,41590587,377130273B,MNG244,2006-04-01,LSH022,LCD999,1, ,2800719001,
1775,AI010,401942,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,2802619003,
1776,AI010,500105,41590410,377130681B,MNG244,1900-01-01,LSH002,LCD002,1,30682002,1331431107,
1777,AI010,426018,41590253,376160561C,MNG244,2008-07-24,LSH002,LCD002,1, ,1012642001,
1778,AI010,426051,41590253,376160562A,MNG244,2008-07-24,LSH010,LCD002,1, ,1019042048,
1779,AI010,500207,41590520,377130147C,MNG244,1900-01-01,LSH002,LCD002,1,30157005,9008831003,
1780,AI010,100008,41590253,376160495D,MNG244,1900-01-01,LSH007,LCD002,1, ,1332211015,
1781,AI010,500793,41590410,377130622C,MNG244,2004-01-01,LSH007,LCD002,1,30632007,1331531008,
1782,AI010,500736,41590530,377130609A,MNG244,1900-01-01,LSH002,LCD002,1,30609006,2007131009,
1783,AI010,500057,41590410,377131116D,MNG244,1900-01-01,LSH007,LCD002,1,31127002,1331431139,
1784,AI010,100789,41590570,376160577C,MNG244,1900-01-01,LSH007,LCD002,1, ,9003921003,
1785,AI010,100071,41590253,376160928B,MNG244,1900-01-01,LSH007,LCD002,1, ,1104311047,
1786,AI010,100177,41590410,376161015A,MNG244,1900-01-01,LSH007,LCD002,1, ,9007111007,
1787,AI010,401711,41590585,377130255C,MNG244,2006-04-01,LSH021,LCD003,1, ,2705619001,
1788,AI010,500431,41590570,377130172D,MNG244,1900-01-01,LSH999,LCD002,1,30183021,9018231001,
1789,AI010,200294,41590259,376161432B,MNG244,1900-01-01,LSH007,LCD002,1, ,2802512001,
1790,AI010,300013,41590310,376122493C,MNG244,1900-01-01,LSH018,LCD002,1, ,1208413004,
1791,AI010,100375,41590253,376160523C,MNG244,1900-01-01,LSH007,LCD002,1, ,9006321001,
1792,AI010,500424,41590570,377130171D,MNG244,1900-01-01,LSH007,LCD002,1,30182016,2400631001,
1793,AI010,100823,41590253,376160587C,MNG244,1900-01-01,LSH007,LCD002,1, ,9002421002,
1794,AI010,200143,41590259,376161442C,MNG244,1900-01-01,LSH999,LCD002,1, ,2300412004,
1795,AI010,99920150112,41590262,376160781B,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150597,
1796,AI010,500309,41590520,377130168C,MNG244,1900-01-01,LSH000,LCD002,1,30178024,2700931004,
1797,AI010,401130,41590586,377130706D,MNG244,2006-04-01,LSH022,LCD999,1, ,2808719001,
1798,AI010,500334,41590520,377130179A,MNG244,1900-01-01,LSH000,LCD002,1,30179004,2703431003,
1799,AI010,401381,41590587,377130272A,MNG244,2006-04-01,LSH022,LCD999,1, ,2701719001,
1800,AI010,401382,41590587,377130262C,MNG244,2006-04-01,LSH022,LCD999,1, ,2701719001,
1801,AI010,500781,41590570,377130622A,MNG244,2004-01-01,LSH002,LCD002,1,30622006,1331531009,
1802,AI010,200245,41590400,376161929D,MNG244,1900-01-01,LSH002,LCD002,1, ,1104312005,
1803,AI010,300138,41590340,376150577B,MNG244,2005-01-01,LSH007,LCD002,1, ,2800113037,
1804,AI010,300140,41590340,376150577B,MNG244,2005-01-01,LSH007,LCD002,1, ,2700113005,
1805,AI010,810050,41590262,376160284A,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733265,
1806,AI010,810051,41590262,376160284A,MNG244,1900-01-01,LSH007,LCD002,1, ,2900633306,
1807,AI010,401261,41590587,377130701A,MNG244,2006-04-01,LSH022,LCD999,1, ,2802119003,
1808,AI010,401838,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,9010919001,
1809,AI010,401926,41590587,377130701C,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419001,
1810,AI010,401297,41590587,377130701C,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419001,
1811,AI010,401939,41590587,377130701C,MNG244,2006-04-01,LSH022,LCD999,1, ,2802419001,
1812,AI010,500023,41590410,377131134C,MNG244,1900-01-01,LSH019,LCD002,1,31144005,9001831104,
1813,AI010,100559,41590410,376161518C,MNG244,1900-01-01,LSH007,LCD002,1, ,9005811009,
1814,AI010,100116,41590253,376160928B,MNG244,1900-01-01,LSH007,LCD002,1, ,1104311042,
1815,AI010,100012,41590253,376160927C,MNG244,1900-01-01,LSH999,LCD002,1, ,9001611005,
1816,AI010,100172,41590410,376161004D,MNG244,1900-01-01,LSH007,LCD002,1, ,9007111004,
1817,AI010,200075,41590259,376161431B,MNG244,1900-01-01,LSH002,LCD002,1, ,2400112007,
1818,AI010,500608,41590520,377130187A,MNG244,1900-01-01,LSH002,LCD002,1,30197006,2706831001,
1819,AI010,500017,41590410,377131144A,MNG244,1900-01-01,LSH002,LCD002,1,31144011,1208231108,
1820,AI010,99920150192,41590350,376151095C,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150662,
1821,AI010,99920150196,41590330,376151040D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150630,
1822,AI010,500534,41590520,377130179B,MNG244,1900-01-01,LSH000,LCD002,1,30189014,2703531003,
1823,AI010,810096,41590262,376160284A,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733313,
1824,AI010,401209,41590587,377130292C,MNG244,2006-04-01,LSH010,LCD999,1, ,2708319003,
1825,AI010,99920150159,41590262,376160753B,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150597,
1826,AI010,401093,41590586,377130714A,MNG244,2006-04-01,LSH022,LCD999,1, ,2805619001,
1827,AI010,401092,41590586,377130714A,MNG244,2006-04-01,LSH022,LCD999,1, ,2805619001,
1828,AI010,810028,41590262,376160274C,MNG244,1900-01-01,LSH002,LCD002,1, ,1107733334,
1829,AI010,810029,41590262,376160274C,MNG244,1900-01-01,LSH017,LCD002,1, ,2900633330,
1830,AI010,401884,41590586,377130726A,MNG244,2006-04-01,LSH022,LCD999,1, ,2806719001,
1831,AI010,810031,41590262,376160274C,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733335,
1832,AI010,810032,41590262,376160274A,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733337,
1833,AI010,100113,41590253,376160978A,MNG244,1900-01-01,LSH007,LCD002,1, ,9003511004,
1834,AI010,200246,41590400,376161939B,MNG244,1900-01-01,LSH002,LCD002,1, ,1104312005,
1835,AI010,401564,41590587,377130262D,MNG244,2006-04-01,LSH022,LCD999,1, ,2701119001,
1836,AI010,500726,41590530,377130198C,MNG244,1900-01-01,LSH007,LCD002,1,30608011,9016531003,
1837,AI010,401302,41590587,377130701A,MNG244,2006-04-01,LSH022,LCD999,1, ,2802119003,
1838,AI010,401972,41590587,377130702B,MNG244,2006-04-01,LSH022,LCD999,1, ,2200819007,
1839,AI010,401511,41590587,377130701A,MNG244,2006-04-01,LSH022,LCD999,1, ,2801919001,
1840,AI010,401224,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804919001,
1841,AI010,401225,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804919001,
1842,AI010,401237,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804619007,
1843,AI010,401221,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804819003,
1844,AI010,8.22E+13,41590520,376150900D,MNG244,2017-12-31,LSH999,LCD003,1,백미-송교간 도로확포장공사 GIS DB 구축용역,8.22E+13,
1845,AI010,8.22E+13,41590520,376150999B,MNG244,2017-12-31,LSH999,LCD003,1,백미-송교간 도로확포장공사 GIS DB 구축용역,8.22E+13,
1846,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
1847,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
1848,AI010,4.22E+13,41590259,376161432C,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
1849,AI010,4.22E+13,41590259,376161442A,MNG244,2017-12-01,LSH002,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
1850,AI010,4.22E+13,41590259,376161442A,MNG244,2017-12-01,LSH999,LCD004,1,"발안도시계획도로 중로3-1,소로1-6,-7호선 개설공사 GIS DB 구축용역",4.22E+13,
1851,AI010,401222,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804819003,
1852,AI010,401595,41590585,377130246C,MNG244,2006-04-01,LSH022,LCD999,1, ,2807219001,
1853,AI010,401263,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,2802119001,
1854,AI010,401072,41590586,377130714C,MNG244,2006-04-01,LSH022,LCD999,1, ,2805619001,
1855,AI010,401583,41590585,377130255A,MNG244,2006-04-01,LSH021,LCD003,1, ,2705419001,
1856,AI010,401233,41590585,377130293C,MNG244,2006-04-01,LSH022,LCD999,1, ,2804819001,
1857,AI010,2.12E+11,41590330,376160623A,MNG244,1900-01-01,LSH002,LCD002,1,견착,21160623001,
1858,AI010,401973,41590587,377130282A,MNG244,2006-04-01,LSH999,LCD999,1, ,2708219001,
1859,AI010,100169,41590253,376160596C,MNG244,2003-01-01,LSH007,LCD002,1, ,9008711004,
1860,AI010,300076,41590320,376160325D,MNG244,1900-01-01,LSH017,LCD002,1, ,2800113026,
1861,AI010,100109,41590253,376160967D,MNG244,1900-01-01,LSH002,LCD002,1, ,1104311011,
1862,AI010,401740,41590585,377130284A,MNG244,2006-04-01,LSH022,LCD999,1, ,2702319003,
1863,AI010,401761,41590585,377130284A,MNG244,2006-04-01,LSH022,LCD999,1, ,2704019001,
1864,AI010,401760,41590585,377130284A,MNG244,2006-04-01,LSH022,LCD999,1, ,2704019001,
1865,AI010,401759,41590585,377130284A,MNG244,2006-04-01,LSH022,LCD999,1, ,2704019001,
1866,AI010,401773,41590585,377130283B,MNG244,2006-04-01,LSH022,LCD999,1, ,2702019005,
1867,AI010,401150,41590585,377130706D,MNG244,2006-04-01,LSH022,LCD999,1, ,2807719001,
1868,AI010,500187,41590520,377130138A,MNG244,1900-01-01,LSH002,LCD002,1,30148010,3220131007,
1869,AI010,200269,41590400,376162045A,MNG244,1900-01-01,LSH002,LCD002,1, ,3110212019,
1870,AI010,100635,41590410,376161077B,MNG244,1996-01-01,LSH007,LCD002,1, ,9009111002,
1871,AI010,200155,41590259,376161556A,MNG244,1900-01-01,LSH007,LCD002,1, ,1208212023,
1872,AI010,426024,41590253,376160573C,MNG244,2008-07-24,LSH999,LCD002,1, ,1019042014,
1873,AI010,500327,41590520,377130168D,MNG244,1900-01-01,LSH000,LCD002,1,30178043,2801231002,
1874,AI010,401790,41590585,377130274D,MNG244,2006-04-01,LSH022,LCD999,1, ,2702319001,
1875,AI010,401961,41590585,377130286A,MNG244,2006-04-01,LSH010,LCD999,1, ,2400619005,
1876,AI010,500051,41590410,377131136B,MNG244,1900-01-01,LSH002,LCD002,1,31136001,1208231121,
1877,AI010,99920150075,41590360,376160879A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150368,
1878,AI010,99920150063,41590259,376161340A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150379,
1879,AI010,99920150030,41590400,376161964A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150303,
1880,AI010,99920150031,41590400,376161964A,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150303,
1881,AI010,100859,41590253,376160577A,MNG244,1900-01-01,LSH000,LCD002,1,갓형,2501321014,
1882,AI010,100628,41590570,376161007B,MNG244,2003-01-01,LSH002,LCD002,1, ,9007411002,
1883,AI010,100371,41590253,376160523C,MNG244,1900-01-01,LSH000,LCD002,1, ,9006321001,
1884,AI010,402029,41590540,377130170C,MNG244,2006-06-20,LSH999,LCD002,1, ,2900544320,
1885,AI010,500364,41590520,377130178B,MNG244,1900-01-01,LSH000,LCD002,1,30179034,2802231001,
1886,AI010,99920150152,41590310,376122413D,MNG244,1990-01-01,LSH000,LCD000,1, ,99920150165,
1887,AI010,810038,41590262,376160283B,MNG244,1900-01-01,LSH007,LCD002,1, ,1107733325,
1888,AI010,401742,41590585,377130284A,MNG244,2006-04-01,LSH022,LCD999,1, ,2702319005,
1889,AI010,100080,41590253,376160928D,MNG244,1900-01-01,LSH007,LCD002,1, ,9004211001,
1890,AI010,500721,41590530,377130198A,MNG244,2004-01-01,LSH007,LCD002,1,30608006,2600431006,
1891,AI010,401288,41590587,377130701B,MNG244,2006-04-01,LSH022,LCD999,1, ,2802919001,
1892,AI010,200205,41590400,376162005C,MNG244,1900-01-01,LSH002,LCD002,1, ,2005712008,
1893,AI010,100853,41590570,376160589C,MNG244,1900-01-01,LSH002,LCD002,1, ,9000921005,
